uniprot_id,combined,learned_score,top_pocket,top_pocket_residues,p_ip_given_site,hull_depth,plddt_mean,organism_key,annotated,seen,cluster,rank,precision_at_rank,gene,protein_name,keywords,function,explained,decision,homologues,basic_positions,conserved_positions,basic_fraction,triage
P18238,0.6908981996843662,0.8069993786027635,3,"26,27,30,31,34,35,37,38,75,77,78,79,82,85,138,141,145,241,242,283,287",0.8561322573514064,15.750564087843436,95.01454545454544,yeast,False,False,B0G159,2,0.0,AAC3,"ADP/ATP translocase 3 (ADP,ATP carrier protein 3) (Adenine nucleotide translocator 3) (ANT 3)",3D-structure;Antiport;ATP-binding;Membrane;Mitochondrion;Mitochondrion inner membrane;Nucleotide-binding;Reference proteome;Repeat;Transmembrane;Transmembrane helix;Transport,"FUNCTION: ADP:ATP antiporter that mediates import of ADP into the mitochondrial matrix for ATP synthesis, and export of ATP out to fuel the cell (PubMed:2165073). Cycles between the cytoplasmic-open state (c-state) and the matrix-open state (m-state): operates by the alternating access mechanism with a single substrate-binding site intermittently exposed to either the cytosolic (c-state) or matrix (m-state) side of the inner mitochondrial membrane (By similarity). {ECO:0000250|UniProtKB:G2QNH0, ECO:0000269|PubMed:2165073}.",True,conserved,79,"[27, 35, 37, 77, 85, 141, 241, 242, 283]","[27, 35, 37, 77, 85, 141, 241, 242, 283]","{'27': 0.9746835443037974, '35': 0.9873417721518988, '37': 0.9873417721518988, '77': 1.0, '85': 1.0, '141': 1.0, '241': 1.0, '242': 1.0, '283': 1.0}",explained
Q12251,0.6867999142077541,0.8125560450817819,2,"37,40,41,44,45,47,48,79,81,82,83,86,89,144,147,151,258,259,304,305,308,309",0.8452338990827756,17.143443953994506,91.9275,yeast,False,False,B0G159,3,0.0,,Uncharacterized mitochondrial carrier YPR011C,Membrane;Mitochondrion;Mitochondrion inner membrane;Reference proteome;Repeat;Transmembrane;Transmembrane helix;Transport,,True,conserved,28,"[37, 45, 47, 81, 89, 147, 258, 259, 304]","[37, 45, 47, 81, 89, 147, 258, 259, 304]","{'37': 1.0, '45': 1.0, '47': 1.0, '81': 1.0, '89': 1.0, '147': 1.0, '258': 1.0, '259': 1.0, '304': 1.0}",explained
P27472,0.6797340464799504,0.7985599257665035,57,"283,286,287,288,290,291,294,309,310,312,314,500,580,583,584,587",0.8511997967184526,17.412611788695422,97.3831818181818,yeast,False,False,P54840,4,0.0,GSY2,Glycogen [starch] synthase isoform 2 (EC 2.4.1.11),3D-structure;Allosteric enzyme;Cytoplasm;Direct protein sequencing;Glycogen biosynthesis;Glycosyltransferase;Phosphoprotein;Reference proteome;Transferase,"FUNCTION: Glycogen synthase participates in the glycogen biosynthetic process along with glycogenin and glycogen branching enzyme. Extends the primer composed of a few glucose units formed by glycogenin by adding new glucose units to it. In this context, glycogen synthase transfers the glycosyl residue from UDP-Glc to the non-reducing end of alpha-1,4-glucan. {ECO:0000269|PubMed:15680913}.",True,conserved,61,"[286, 290, 500, 580, 583, 587]","[286, 290, 500, 580, 583, 587]","{'286': 1.0, '290': 1.0, '500': 0.9672131147540983, '580': 1.0, '583': 1.0, '587': 1.0}",explained
P53622,0.6673585815369751,0.7947747058388556,1,"1,2,3,4,5,6,7,24,40,41,42,289,291,307,309,320,322,323,324,325,326,327,330,331,332,334,337,370,371,372,373,374,389,390,391,392,418,419,431,433,436,453,454,455,456,457,458,496,497,498,499,500,502,510,511,512,513,531,532,533,534,535,536,537,538,539,550,551,571,573,574,575,576,577,587",0.839682713395619,24.49051423398045,87.2653846153846,yeast,False,False,P53622,5,0.0,COP1,Coatomer subunit alpha (Alpha-coat protein) (Alpha-COP) (Retrieval from endoplasmic reticulum protein 1) (Secretory protein 22) (Suppressor of osmo-sensitivity 1),3D-structure;Cytoplasm;Cytoplasmic vesicle;Direct protein sequencing;ER-Golgi transport;Golgi apparatus;Membrane;Protein transport;Reference proteome;Repeat;Transport;WD repeat,"FUNCTION: The coatomer is a cytosolic protein complex that binds to dilysine motifs and reversibly associates with Golgi non-clathrin-coated vesicles, which further mediate biosynthetic protein transport from the ER, via the Golgi up to the trans Golgi network. Coatomer complex is required for budding from Golgi membranes, and is essential for the retrograde Golgi-to-ER transport of dilysine-tagged proteins. {ECO:0000269|PubMed:17101773}.",False,conserved,500,"[2, 6, 41, 289, 322, 325, 327, 374, 433, 458, 496, 512, 513, 533, 535, 576, 587]","[6, 41, 322, 325, 327, 374, 496, 512, 513, 533, 535, 576, 587]","{'2': 0.064, '6': 0.904, '41': 0.922, '289': 0.08, '322': 0.998, '325': 0.998, '327': 0.998, '374': 0.996, '433': 0.242, '458': 0.054, '496': 0.996, '512': 0.994, '513': 0.994, '533': 0.996, '535': 0.996, '576': 0.994, '587': 0.996}",conserved basic pocket
Q03162,0.6598503105293294,0.7791196814574662,85,"307,309,498,499,501,502,503,505,510,535",0.8469177794289259,8.78398368230416,91.622,yeast,False,False,Q03162,6,0.0,MUB1,MYND-type zinc finger protein MUB1 (Multi-budding protein),Cytoplasm;Metal-binding;Reference proteome;Ubl conjugation pathway;Zinc;Zinc-finger,FUNCTION: Involved in the determination of the onset of polarized growth. Required for the ubiquitin-dependent degradation of RPN4. Cooperates with UBR2 to transfer ubiquitin from RAD6 to RPN4. {ECO:0000269|PubMed:18070918}.,False,conserved,19,"[307, 498, 502, 503, 510, 535]","[307, 498, 502, 503, 510, 535]","{'307': 1.0, '498': 1.0, '502': 1.0, '503': 1.0, '510': 1.0, '535': 1.0}",conserved basic pocket
P46970,0.6517861301524942,0.7863534877027352,28,"164,167,217,220,221,224,276",0.8288716720219961,23.11567311735028,91.56000000000002,yeast,False,False,P46970,7,0.0,NMD5,Nonsense-mediated mRNA decay protein 5 (Karyopherin-119),Cytoplasm;Nucleus;Phosphoprotein;Protein transport;Reference proteome;Transport,FUNCTION: Active in protein import into the nucleus. Its major import substrate is transcription elongation factor TFIIS. {ECO:0000269|PubMed:9852143}.,False,conserved,45,"[164, 167, 217, 220]","[164, 167, 217, 220]","{'164': 1.0, '167': 1.0, '217': 0.9777777777777777, '220': 1.0}",conserved basic pocket
P25626,0.6514567476603386,0.7418652334760484,6,"64,69,70,71,72,97,99,139,143,144,145,146,147,148",0.8781335453717165,7.469549292922025,97.48470588235294,yeast,False,False,P25626,8,0.0,IMG1,"Large ribosomal subunit protein bL19m (54S ribosomal protein IMG1, mitochondrial) (Integrity of mitochondrial genome protein 1) (PetCR46)",3D-structure;Mitochondrion;Reference proteome;Ribonucleoprotein;Ribosomal protein;Transit peptide,"FUNCTION: Component of the mitochondrial ribosome (mitoribosome), a dedicated translation machinery responsible for the synthesis of mitochondrial genome-encoded proteins, including at least some of the essential transmembrane subunits of the mitochondrial respiratory chain. The mitoribosomes are attached to the mitochondrial inner membrane and translation products are cotranslationally integrated into the membrane (PubMed:24675956, PubMed:25609543). bL19m is essential for respiration (PubMed:8771712). {ECO:0000269|PubMed:8771712, ECO:0000305|PubMed:24675956, ECO:0000305|PubMed:25609543}.",False,conserved,32,"[64, 69, 71, 99, 139, 143, 145, 147, 148]","[64, 99, 143, 145, 147, 148]","{'64': 0.90625, '69': 0.5, '71': 0.75, '99': 1.0, '139': 0.25, '143': 1.0, '145': 1.0, '147': 1.0, '148': 1.0}",conserved basic pocket
P53273,0.645884171956378,0.7665693419478943,120,"695,698,699,705,707,708,739,740,741,742,845,846,847,848,849,850,853",0.8425645751957042,9.671307890094614,75.55588235294118,yeast,False,False,P53273,9,0.0,VSB1,Vacuolar basic amino acid transporter VSB1 (Vacuolar storage of basic amino acids 1),Amino-acid transport;Membrane;Phosphoprotein;Reference proteome;Transmembrane;Transmembrane helix;Transport;Vacuole,FUNCTION: Amino acid transporter involved in vacuolar uptake of basic amino acids for storage during nitrogen replete condititions (PubMed:32776922). May function as an amino acid/proton antiporter (PubMed:32776922). {ECO:0000269|PubMed:32776922}.,False,conserved,43,"[705, 708, 740, 741, 849]","[705, 708, 740, 741, 849]","{'705': 0.813953488372093, '708': 1.0, '740': 0.9069767441860465, '741': 0.8837209302325582, '849': 1.0}",conserved basic pocket
P53244,0.6456719249368487,0.7492798598156244,18,"64,66,175,219,221,225,266,267,268,297,298,299,300",0.8617233153654089,18.2020709682072,82.30125,yeast,False,False,P53244,10,0.0,ART5,Arrestin-related trafficking adapter 5,Endocytosis;Isopeptide bond;Reference proteome;Ubl conjugation,FUNCTION: May regulate endocytosis by recruiting RSP5 ubiquitin ligase activity to specific plasma membrane proteins in response to extracellular stimuli. {ECO:0000269|PubMed:18976803}.,False,not evaluable: 8 homologues (fewer than 10),8,"[66, 175, 268, 298, 300]","[66, 175, 268, 298, 300]","{'66': 1.0, '175': 1.0, '268': 1.0, '298': 1.0, '300': 1.0}",not evaluable: 8 homologues (fewer than 10)
Q03619,0.6422014382762394,0.7451275798060052,86,"655,691,693,696,698,769,770,773,774,777,778,781,807,812",0.8618677602075033,21.55906470805364,85.41799999999999,yeast,False,False,O13535,11,0.0,TY1B-ER2,Transposon Ty1-ER2 Gag-Pol polyprotein (Gag-Pol-p199) (TY1A-TY1B) (Transposon Ty1 TYA-TYB polyprotein) (p190) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Ty1 protease (PR) (EC 3.4.23.-) (Pol-p20) (p23); Integrase (IN) (Pol-p71) (p84) (p90); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (Pol-p63) (p60)],Aspartyl protease;ATP-binding;Cytoplasm;DNA integration;DNA recombination;DNA-binding;DNA-directed DNA polymerase;Endonuclease;Hydrolase;Magnesium;Metal-binding;Multifunctional enzyme;Nuclease;Nucleotide-binding;Nucleotidyltransferase;Nucleus;Protease;Reference proteome;Ribosomal frameshifting;RNA-binding;RNA-directed DNA polymerase;Transferase;Transposable element;Transposition;Viral release from host cell;Virion maturation;Zinc;Zinc-finger,"FUNCTION: Capsid protein (CA) is the structural component of the virus-like particle (VLP), forming the shell that encapsulates the retrotransposons dimeric RNA genome. The particles are assembled from trimer-clustered units and there are holes in the capsid shells that allow for the diffusion of macromolecules. CA also has nucleocapsid-like chaperone activity, promoting primer tRNA(i)-Met annealing to the multipartite primer-binding site (PBS), dimerization of Ty1 RNA and initiation of reverse transcription (By similarity). {ECO:0000250}.; FUNCTION: The aspartyl protease (PR) mediates the proteolytic cleavages of the Gag and Gag-Pol polyproteins after assembly of the VLP. {ECO:0000250}.; FUNCTION: Reverse transcriptase/ribonuclease H (RT) is a multifunctional enzyme that catalyzes the conversion of the retro-elements RNA genome into dsDNA within the VLP. The enzyme displays a DNA polymerase activity that can copy either DNA or RNA templates, and a ribonuclease H (RNase H) activity that cleaves the RNA strand of RNA-DNA heteroduplexes during plus-strand synthesis and hydrolyzes RNA primers. The conversion leads to a linear dsDNA copy of the retrotransposon that includes long terminal repeats (LTRs) at both ends (By similarity). {ECO:0000250}.; FUNCTION: Integrase (IN) targets the VLP to the nucleus, where a subparticle preintegration complex (PIC) containing at least integrase and the newly synthesized dsDNA copy of the retrotransposon must transit the nuclear membrane. Once in the nucleus, integrase performs the integration of the dsDNA into the host genome (By similarity). {ECO:0000250}.",True,conserved,44,"[655, 696, 698, 773, 807]","[655, 696, 773, 807]","{'655': 0.9545454545454546, '696': 0.9545454545454546, '698': 0.7045454545454546, '773': 0.9545454545454546, '807': 0.9545454545454546}",explained
P35207,0.6402080822878168,0.738652576272891,15,"904,984,985,986,1013,1016,1017,1018,1019,1020",0.8667242257763351,7.222012183023487,78.794,yeast,False,False,P35207,12,0.0,SKI2,Antiviral helicase SKI2 (EC 3.6.4.13) (Superkiller protein 2),3D-structure;Antiviral defense;ATP-binding;Cytoplasm;DNA-binding;Helicase;Hydrolase;Nucleotide-binding;Phosphoprotein;Reference proteome;RNA-binding;Translation regulation,"FUNCTION: RNA helicase component of the SKI complex involved in 3'-mRNA degradation pathway. Represses dsRNA virus propagation by specifically blocking translation of viral mRNAs, perhaps recognizing the absence of CAP or poly(A). Essential for cell growth only in the presence of M1 replicon. {ECO:0000269|PubMed:10611222, ECO:0000269|PubMed:10744028, ECO:0000269|PubMed:10922069, ECO:0000269|PubMed:11532933, ECO:0000269|PubMed:11720286, ECO:0000269|PubMed:12769863, ECO:0000269|PubMed:14671320, ECO:0000269|PubMed:363683, ECO:0000269|PubMed:6371496, ECO:0000269|PubMed:7739552, ECO:0000269|PubMed:7739557, ECO:0000269|PubMed:8321235, ECO:0000269|PubMed:9482746}.",True,not conserved,123,"[985, 986, 1017, 1020]",[],"{'985': 0.43089430894308944, '986': 0.0975609756097561, '1017': 0.3333333333333333, '1020': 0.4796747967479675}",explained
Q03429,0.633557564449915,0.7364509270090688,11,"12,15,16,19,20,23,29,33",0.8602848353018819,4.753002257131287,95.21857142857142,yeast,False,False,Q03429,13,0.0,MZM1,"Mitochondrial zinc maintenance protein 1, mitochondrial (Altered inheritance of mitochondria protein 8) (Found in mitochondrial proteome protein 36)",Chaperone;Mitochondrion;Reference proteome;Transit peptide,"FUNCTION: Assembly factor required for Rieske Fe-S protein RIP1 incorporation into the cytochrome b-c1 (CIII) complex. Functions as a chaperone, binding to this subunit within the mitochondrial matrix and stabilizing it prior to its translocation and insertion into the late CIII dimeric intermediate within the mitochondrial inner membrane. Modulates the mitochondrial matrix zinc pool. {ECO:0000269|PubMed:20404342, ECO:0000269|PubMed:21807901}.",False,not evaluable: 7 homologues (fewer than 10),7,"[12, 16, 19, 23, 33]","[12, 16, 19, 33]","{'12': 1.0, '16': 1.0, '19': 0.8571428571428571, '23': 0.2857142857142857, '33': 1.0}",not evaluable: 7 homologues (fewer than 10)
Q99315,0.6328341621923519,0.7841254887146487,187,"1112,1113,1114,1117,1148,1149,1150,1152,1273,1276,1277,1279,1280,1283,1406",0.8070572520601313,26.27824299084241,81.51375,yeast,False,False,Q7LHG5,14,0.0,TY3B-G,Transposon Ty3-G Gag-Pol polyprotein (Gag3-Pol3) (Transposon Ty3-1 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA) (p24); Spacer peptide p3; Nucleocapsid protein p11 (NC); Ty3 protease (PR) (EC 3.4.23.-) (p16); Spacer peptide J; Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (p55); Integrase p61 (IN); Integrase p58 (IN)],3D-structure;Acetylation;Aspartyl protease;ATP-binding;Cytoplasm;DNA integration;DNA recombination;DNA-binding;DNA-directed DNA polymerase;Endonuclease;Hydrolase;Magnesium;Metal-binding;Multifunctional enzyme;Nuclease;Nucleotide-binding;Nucleotidyltransferase;Nucleus;Protease;Reference proteome;Ribosomal frameshifting;RNA-binding;RNA-directed DNA polymerase;Transferase;Transposable element;Viral release from host cell;Virion maturation;Zinc;Zinc-finger,"FUNCTION: [Capsid protein]: Capsid protein (CA) is the structural component of the virus-like particle (VLP), forming the shell that encapsulates the genomic RNA-nucleocapsid complex.; FUNCTION: [Nucleocapsid protein p11]: Nucleocapsid protein p11 (NC) forms the nucleocore that coats the retro-elements dimeric RNA. Binds these RNAs through its zinc fingers (By similarity). Promotes primer tRNA(i)-Met annealing to the multipartite primer-binding site (PBS), dimerization of Ty3 RNA and initiation of reverse transcription. {ECO:0000250, ECO:0000269|PubMed:10593967, ECO:0000269|PubMed:1371165, ECO:0000269|PubMed:2159534, ECO:0000269|PubMed:7515969}.; FUNCTION: [Ty3 protease]: The aspartyl protease (PR) mediates the proteolytic cleavages of the Gag and Gag-Pol polyproteins after assembly of the VLP.; FUNCTION: [Reverse transcriptase/ribonuclease H]: Reverse transcriptase/ribonuclease H (RT) is a multifunctional enzyme that catalyzes the conversion of the retro-elements RNA genome into dsDNA within the VLP. The enzyme displays a DNA polymerase activity that can copy either DNA or RNA templates, and a ribonuclease H (RNase H) activity that cleaves the RNA strand of RNA-DNA heteroduplexes during plus-strand synthesis and hydrolyzes RNA primers. The conversion leads to a linear dsDNA copy of the retrotransposon that includes long terminal repeats (LTRs) at both ends.; FUNCTION: [Integrase p61]: Integrase (IN) targets the VLP to the nucleus, where a subparticle preintegration complex (PIC) containing at least integrase and the newly synthesized dsDNA copy of the retrotransposon must transit the nuclear membrane. Once in the nucleus, integrase performs the integration of the dsDNA into the host genome.",True,not evaluable: 2 homologues (fewer than 10),2,"[1112, 1149, 1152, 1273, 1280, 1283]","[1112, 1149, 1152, 1273, 1280, 1283]","{'1112': 1.0, '1149': 1.0, '1152': 1.0, '1273': 1.0, '1280': 1.0, '1283': 1.0}",explained
P52918,0.6234312210051698,0.759801320603829,121,"419,447,450,451,454,455,458,509,512,513,516",0.8205187383850778,22.383968602282195,93.9088888888889,yeast,False,False,P52918,15,0.0,MSN5,Protein MSN5,3D-structure;Reference proteome,,False,conserved,46,"[450, 451, 454, 458]","[450, 451, 454, 458]","{'450': 1.0, '451': 1.0, '454': 1.0, '458': 1.0}",conserved basic pocket
P04710,0.6167960167816079,0.7160012772809821,12,"35,38,39,86,133,140,143,243,244,285",0.861445414069502,18.56272469534902,95.358,yeast,False,False,B0G159,16,0.0,AAC1,"ADP/ATP translocase 1 (ADP,ATP carrier protein 1) (Adenine nucleotide translocator 1) (ANT 1)",Antiport;ATP-binding;Membrane;Mitochondrion;Mitochondrion inner membrane;Nucleotide-binding;Reference proteome;Repeat;Transmembrane;Transmembrane helix;Transport,"FUNCTION: ADP:ATP antiporter that mediates import of ADP into the mitochondrial matrix for ATP synthesis, and export of ATP out to fuel the cell (PubMed:2167309). Cycles between the cytoplasmic-open state (c-state) and the matrix-open state (m-state): operates by the alternating access mechanism with a single substrate-binding site intermittently exposed to either the cytosolic (c-state) or matrix (m-state) side of the inner mitochondrial membrane (By similarity). {ECO:0000250|UniProtKB:G2QNH0, ECO:0000269|PubMed:2167309}.",True,conserved,21,"[38, 86, 143, 243, 244, 285]","[38, 86, 143, 243, 244, 285]","{'38': 0.8571428571428571, '86': 1.0, '143': 1.0, '243': 0.9523809523809523, '244': 0.9523809523809523, '285': 0.9523809523809523}",explained
P25374,0.6083340323086054,0.6889909521006327,52,"158,160,161,163,286,311,312,313,314,316,317,318,319,330,332",0.8829347184515034,7.983447072357428,97.4925,yeast,False,False,Q96I15,17,0.0,NFS1,Cysteine desulfurase (EC 2.8.1.7) (tRNA-splicing protein SPL1),Direct protein sequencing;Iron;Iron-sulfur;Metal-binding;Mitochondrion;Nucleus;Pyridoxal phosphate;Reference proteome;Transferase;Transit peptide;tRNA processing,"FUNCTION: Catalyzes the removal of elemental sulfur from cysteine to produce alanine (PubMed:15220327). It supplies the inorganic sulfur for iron-sulfur (Fe-S) clusters (PubMed:10406803, PubMed:10551871, PubMed:15220327, PubMed:31040179). Plays a role in both tRNA-processing and mitochondrial metabolism (PubMed:15220327). Involved in the 2-thio-modification of both 5-carboxymethylaminomethyl-2-thiouridine in mitochondrial tRNAs and 5-methoxycarbonylmethyl-2-thiouridine (mcm5s2U) in cytoplasmic tRNAs (PubMed:14722066, PubMed:15220327, PubMed:8444805). {ECO:0000269|PubMed:10406803, ECO:0000269|PubMed:10551871, ECO:0000269|PubMed:14722066, ECO:0000269|PubMed:15220327, ECO:0000269|PubMed:31040179, ECO:0000269|PubMed:8444805}.",False,conserved,107,"[160, 312, 313, 314, 316, 318, 330]","[160, 312, 313, 314, 316, 318, 330]","{'160': 0.9906542056074766, '312': 0.9813084112149533, '313': 0.9906542056074766, '314': 1.0, '316': 1.0, '318': 1.0, '330': 1.0}",conserved basic pocket
P36144,0.6063911531214097,0.694653402783183,21,"66,67,68,69,96,177,180,181,185",0.8729405926637029,6.087407684853829,93.60214285714284,yeast,False,False,P36144,18,0.0,UTP30,Ribosome biogenesis protein UTP30 (U3 snoRNP-associated protein UTP30),3D-structure;Nucleus;Reference proteome;Ribosome biogenesis;rRNA processing,FUNCTION: Involved in rRNA-processing and ribosome biosynthesis. {ECO:0000269|PubMed:16544271}.,False,conserved,39,"[66, 68, 177, 181, 185]","[66, 177, 181, 185]","{'66': 0.8974358974358975, '68': 0.6666666666666666, '177': 1.0, '181': 1.0, '185': 1.0}",conserved basic pocket
P11412,0.6040247554681951,0.7749258033995166,2,"220,222,223,224,320,340,341,342,345,346,347,349,351,353,371,385,470,471,472,473,475,476,479,484,486,487,491,492",0.7794614049737448,14.364720959932146,96.59857142857145,yeast,False,False,Q557D2,19,0.0,ZWF1,Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49),Acetylation;Carbohydrate metabolism;Direct protein sequencing;Glucose metabolism;NADP;Oxidoreductase;Phosphoprotein;Reference proteome,"FUNCTION: Catalyzes the rate-limiting step of the oxidative pentose-phosphate pathway, which represents a route for the dissimilation of carbohydrates besides glycolysis. The main function of this enzyme is to provide reducing power (NADPH) and pentose phosphates for fatty acid and nucleic acid synthesis (By similarity). {ECO:0000250|UniProtKB:P11413}.",True,conserved,112,"[224, 340, 349, 353, 385, 470, 473, 476]","[224, 340, 349, 353, 385, 470]","{'224': 0.9910714285714286, '340': 1.0, '349': 0.9910714285714286, '353': 1.0, '385': 0.9196428571428571, '470': 0.9107142857142857, '473': 0.5714285714285714, '476': 0.44642857142857145}",explained
Q06538,0.603065826135348,0.7306604721766866,116,"227,229,230,382,383,407,410,412,427,428,429,430,432,433,436",0.8253708105199319,9.58303780124902,90.395,yeast,False,False,Q06538,20,0.0,CSC1,Calcium permeable stress-gated cation channel 1 (ScCSC1),Calcium;Glycoprotein;Ion channel;Ion transport;Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport,FUNCTION: Acts as an osmosensitive calcium-permeable cation channel. {ECO:0000269|PubMed:24503647}.,False,conserved,53,"[227, 407, 412, 429, 430, 432]","[227, 407, 412, 429, 430, 432]","{'227': 0.9811320754716981, '407': 0.8867924528301887, '412': 0.9811320754716981, '429': 1.0, '430': 0.8867924528301887, '432': 1.0}",conserved basic pocket
Q06142,0.6014225142627176,0.6817869197328597,23,"828,831,832,835,848,849,852,853,856",0.882126800699505,3.9397155077323767,96.86625,yeast,False,False,Q06142,21,0.0,KAP95,Importin subunit beta-1 (Importin-95) (Karyopherin subunit beta-1) (Karyopherin-95),3D-structure;Acetylation;Cytoplasm;Direct protein sequencing;mRNA transport;Nuclear pore complex;Nucleus;Phosphoprotein;Protein transport;Reference proteome;Repeat;Translocation;Transport,"FUNCTION: Importin beta subunit that functions in nuclear protein import through association with the importin alpha subunit, which binds to the classical nuclear localization signal (cNLS) in cargo substrates (PubMed:7622450). Docking of the importin/substrate complex to the nuclear pore complex (NPC) is mediated by importin beta through binding to nucleoporin FxFG repeats and the complex is subsequently translocated through the pore by an energy requiring, Ran-dependent mechanism (PubMed:8521485). At the nucleoplasmic side of the NPC, GTP-Ran binds to importin beta and the three components separate, leading to release of the cargo (PubMed:15864302). Importin alpha and beta are re-exported from the nucleus to the cytoplasm where GTP hydrolysis releases Ran from importin beta. The directionality of nuclear import is thought to be conferred by an asymmetric distribution of the GTP- and GDP-bound forms of Ran between the cytoplasm and nucleus (PubMed:11423015). Mediates the nuclear import of histones H2A and H2B (PubMed:11309407). Mediates the nuclear import of transcription factor GCN4 (PubMed:14648200). {ECO:0000269|PubMed:11309407, ECO:0000269|PubMed:14648200, ECO:0000269|PubMed:15864302, ECO:0000269|PubMed:7622450, ECO:0000269|PubMed:8521485, ECO:0000305|PubMed:11423015}.",False,conserved,49,"[832, 835, 849, 852, 856]","[832, 835, 849, 852, 856]","{'832': 1.0, '835': 1.0, '849': 1.0, '852': 1.0, '856': 1.0}",conserved basic pocket
P38177,0.5994806589163583,0.6903241754069985,17,"8,9,11,13,44,45,46,48,50,52,88,90,200,201,202",0.8684045558203418,7.40872906137616,78.43055555555556,yeast,False,False,P38177,22,0.0,,Uncharacterized protein YBL086C,Phosphoprotein;Reference proteome,,False,not evaluable: 9 homologues (fewer than 10),9,"[8, 11, 13, 48, 90, 201]","[8, 11, 13, 90, 201]","{'8': 1.0, '11': 1.0, '13': 1.0, '48': 0.7777777777777778, '90': 1.0, '201': 1.0}",not evaluable: 9 homologues (fewer than 10)
Q04093,0.5940308381996219,0.6735457314041857,46,"57,58,59,111,113,114,115,158,161,162",0.8819458137774938,10.64910992537667,93.780625,yeast,False,False,Q12103,23,0.0,,Putative lipase YDR444W (EC 3.1.-.-),Cytoplasm;Hydrolase;Lipid degradation;Lipid metabolism;Reference proteome,,False,not conserved,34,"[59, 111, 113, 115, 158, 162]","[113, 158]","{'59': 0.7941176470588235, '111': 0.6470588235294118, '113': 0.9117647058823529, '115': 0.5588235294117647, '158': 0.8529411764705882, '162': 0.7941176470588235}",not conserved
Q12462,0.5934925874987681,0.7967825148071236,1,"26,27,30,33,34,56,59,60,63,66,70,92,95,96,99,102,103,106,109,128,131,132,135,139,145,192,195,196,199,206,224,225,228,231,232",0.7448614602724236,17.246161816549435,96.84000000000002,yeast,False,False,Q12462,24,0.0,PEX11,Peroxisomal membrane protein PMP27 (Peroxin-11),Direct protein sequencing;Membrane;Peroxisome;Peroxisome biogenesis;Reference proteome,"FUNCTION: Involved in peroxisomal proliferation. Promotes peroxisome division and biogenesis. {ECO:0000269|PubMed:14517321, ECO:0000269|PubMed:14517338, ECO:0000269|PubMed:21441307}.",False,conserved,37,"[27, 30, 59, 60, 63, 66, 70, 95, 192]","[27, 30, 59, 60, 63, 66, 70, 95, 192]","{'27': 1.0, '30': 1.0, '59': 1.0, '60': 1.0, '63': 1.0, '66': 1.0, '70': 0.8918918918918919, '95': 1.0, '192': 1.0}",conserved basic pocket
